time_s,ch0_adc,ch1_adc,ch2_adc,ch3_adc,tmin_adc,tmax_adc
30.51345205307007,3377,2871,2603,2262,1200,2000
30.56372308731079,3455,2942,2677,2271,1200,2000
30.62335181236267,3480,2989,2716,2306,1200,2000
30.679767847061157,3522,3052,2776,2395,1200,2000
30.736659049987793,3475,3055,2822,2435,1200,2000
30.790175914764404,3468,3099,2847,2425,1200,2000
30.841563940048218,3464,3215,2910,2465,1200,2000
30.896990060806274,3481,3245,2934,2541,1200,2000
30.951749801635742,3512,3297,2995,2614,1200,2000
31.00557279586792,3472,3302,2987,2610,1200,2000
31.060418844223022,3492,3348,3056,2627,1200,2000
31.116164922714233,3475,3378,3141,2673,1200,2000
31.169835090637207,3481,3407,3109,2766,1200,2000
31.223499059677124,3512,3465,3189,2814,1200,2000
31.276521921157837,3472,3460,3166,2739,1200,2000
31.329612016677856,3405,3425,3106,2665,1200,2000
31.383008003234863,3375,3299,3069,2643,1200,2000
31.43646001815796,3319,3313,2957,2620,1200,2000
31.48574995994568,3281,3234,2912,2574,1200,2000
31.540141820907593,3245,3171,2867,2481,1200,2000
31.59339189529419,3173,3184,2880,2454,1200,2000
31.645108938217163,3145,3124,2814,2385,1200,2000
31.698994874954224,3104,3057,2730,2349,1200,2000
31.75389790534973,2998,3008,2715,2357,1200,2000
31.81014609336853,2973,2940,2661,2260,1200,2000
31.864519834518433,2899,2904,2607,2212,1200,2000
31.91834807395935,2863,2831,2600,2206,1200,2000
31.96785306930542,2812,2774,2491,2156,1200,2000
32.022176027297974,2773,2794,2500,2110,1200,2000
32.07562279701233,2742,2738,2403,2016,1200,2000
32.12928581237793,2649,2687,2335,1951,1200,2000
32.1860077381134,2667,2635,2321,1943,1200,2000
32.238231897354126,2615,2599,2310,1846,1200,2000
32.29229688644409,2512,2529,2214,1828,1200,2000
32.34745979309082,2466,2471,2179,1745,1200,2000
32.406086921691895,2459,2439,2090,1759,1200,2000
32.459842920303345,2346,2351,2095,1693,1200,2000
32.51229190826416,2375,2291,1988,1670,1200,2000
32.566442012786865,2282,2285,1990,1551,1200,2000
32.62037777900696,2231,2239,1893,1515,1200,2000
32.67358589172363,2166,2160,1867,1461,1200,2000
32.72846007347107,2167,2094,1811,1468,1200,2000
32.77937388420105,2104,2093,1815,1413,1200,2000
32.83262395858765,2089,2053,1765,1355,1200,2000
32.88536882400513,1971,1960,1713,1331,1200,2000
32.94086194038391,1929,1917,1675,1217,1200,2000
32.994081020355225,1896,1863,1594,1230,1200,2000
33.05358695983887,1846,1867,1519,1140,1200,2000
33.11848974227905,1757,1745,1520,1104,1200,2000
33.18296694755554,1836,1823,1555,1118,1200,2000
33.24504089355469,1895,1910,1576,1161,1200,2000
33.306029081344604,1953,1938,1602,1267,1200,2000
33.367295026779175,1986,1978,1665,1313,1200,2000
33.43044996261597,2017,2042,1740,1373,1200,2000
33.48599100112915,2064,2058,1740,1372,1200,2000
33.53891587257385,2169,2144,1796,1462,1200,2000
33.595972776412964,2139,2130,1842,1455,1200,2000
33.647197008132935,2202,2160,1913,1529,1200,2000
33.69855284690857,2298,2239,1932,1516,1200,2000
33.75418972969055,2301,2280,2005,1632,1200,2000
33.812397718429565,2361,2336,2024,1608,1200,2000
33.86811900138855,2391,2386,2098,1720,1200,2000
33.920076847076416,2469,2399,2150,1709,1200,2000
33.979259967803955,2477,2482,2144,1794,1200,2000
34.03447699546814,2497,2509,2198,1808,1200,2000
34.089393854141235,2557,2541,2256,1842,1200,2000
34.14031481742859,2642,2612,2273,1878,1200,2000
34.19593691825867,2688,2646,2381,1919,1200,2000
34.250935792922974,2739,2657,2363,1987,1200,2000
34.304802894592285,2756,2756,2405,2067,1200,2000
34.36114692687988,2785,2750,2507,2112,1200,2000
34.420039892196655,2855,2796,2559,2164,1200,2000
34.47730898857117,2910,2860,2597,2177,1200,2000
34.53031778335571,2896,2934,2575,2245,1200,2000
34.585708141326904,2993,2942,2678,2288,1200,2000
34.64537501335144,3009,2966,2693,2342,1200,2000
34.698978900909424,3075,3054,2784,2340,1200,2000
34.757810831069946,3131,3101,2764,2438,1200,2000
34.81333780288696,3122,3097,2858,2426,1200,2000
34.85967683792114,3201,3189,2895,2469,1200,2000
34.914331912994385,3233,3226,2935,2498,1200,2000
34.96905183792114,3244,3274,2943,2538,1200,2000
35.025192975997925,3316,3272,3031,2577,1200,2000
35.08118987083435,3377,3341,3021,2666,1200,2000
35.13710689544678,3403,3412,3070,2682,1200,2000
35.193028926849365,3438,3406,3165,2749,1200,2000
35.24789571762085,3520,3476,3153,2803,1200,2000
35.30378985404968,3486,3525,3244,2852,1200,2000
35.3615608215332,3504,3536,3235,2838,1200,2000
35.41728687286377,3521,3471,3298,2923,1200,2000
35.468440771102905,3500,3534,3358,2974,1200,2000
35.52832102775574,3536,3500,3431,3013,1200,2000
35.58628582954407,3488,3471,3420,3049,1200,2000
35.63784193992615,3540,3511,3487,3106,1200,2000
35.69709396362305,3495,3510,3483,3155,1200,2000
35.751858949661255,3514,3494,3503,3163,1200,2000
35.79242396354675,3491,3529,3472,3266,1200,2000
35.84709405899048,3536,3477,3537,3246,1200,2000
35.89863610267639,3475,3462,3514,3298,1200,2000
35.956258058547974,3502,3520,3495,3384,1200,2000
36.00817894935608,3477,3523,3508,3382,1200,2000
36.06158995628357,3519,3500,3464,3406,1200,2000
36.117626905441284,3513,3477,3512,3507,1200,2000
36.1755530834198,3468,3500,3480,3507,1200,2000
36.23044776916504,3462,3506,3510,3528,1200,2000
36.28214979171753,3507,3490,3499,3465,1200,2000
36.336134910583496,3517,3476,3502,3474,1200,2000
36.389090061187744,3460,3511,3482,3470,1200,2000
36.445003032684326,3463,3474,3491,3506,1200,2000
36.49850606918335,3486,3462,3535,3488,1200,2000
36.55293011665344,3534,3476,3508,3534,1200,2000
36.60556697845459,3469,3491,3538,3465,1200,2000
36.65811896324158,3506,3504,3495,3493,1200,2000
36.71354079246521,3532,3460,3477,3539,1200,2000
36.771158933639526,3518,3507,3509,3487,1200,2000
36.83100390434265,3538,3486,3481,3523,1200,2000
36.88553500175476,3506,3462,3466,3464,1200,2000
36.93851089477539,3493,3485,3499,3461,1200,2000
36.992039918899536,3481,3471,3460,3536,1200,2000
37.044601917266846,3467,3512,3507,3521,1200,2000
37.10141706466675,3417,3438,3426,3470,1200,2000
37.15797400474548,3374,3363,3420,3407,1200,2000
37.21528601646423,3360,3313,3354,3362,1200,2000
37.27148485183716,3282,3321,3270,3278,1200,2000
37.327807903289795,3245,3240,3271,3271,1200,2000
37.38430690765381,3228,3221,3178,3227,1200,2000
37.4365029335022,3160,3160,3124,3179,1200,2000
37.49156880378723,3095,3095,3082,3065,1200,2000
37.54739475250244,3086,3087,3046,3071,1200,2000
37.60115313529968,3007,3015,2967,3034,1200,2000
37.656962156295776,2960,2942,2972,2969,1200,2000
37.716113805770874,2906,2915,2880,2914,1200,2000
37.766801834106445,2881,2815,2821,2871,1200,2000
37.82331395149231,2815,2775,2815,2819,1200,2000
37.8743360042572,2763,2769,2723,2742,1200,2000
37.930912017822266,2672,2729,2714,2700,1200,2000
37.98300290107727,2632,2617,2624,2639,1200,2000
38.03865885734558,2568,2582,2610,2631,1200,2000
38.09420704841614,2538,2524,2545,2544,1200,2000
38.15227389335632,2547,2476,2484,2469,1200,2000
38.208600759506226,2448,2480,2426,2442,1200,2000
38.260804891586304,2410,2383,2387,2427,1200,2000
38.31647801399231,2387,2318,2333,2344,1200,2000
38.36831092834473,2342,2300,2275,2331,1200,2000
38.42385387420654,2227,2243,2297,2237,1200,2000
38.48107600212097,2186,2208,2233,2247,1200,2000
38.53899908065796,2126,2173,2192,2197,1200,2000
38.595186948776245,2133,2065,2115,2115,1200,2000
38.65509796142578,2060,2044,2039,2025,1200,2000
38.70957684516907,2002,1976,2005,1997,1200,2000
38.76784682273865,1911,1972,1916,1910,1200,2000
38.82760787010193,1873,1899,1911,1933,1200,2000
38.88675594329834,1836,1812,1838,1871,1200,2000
38.945932149887085,1748,1771,1763,1751,1200,2000
38.99827313423157,1725,1745,1763,1739,1200,2000
39.04959797859192,1663,1680,1680,1707,1200,2000
39.108097076416016,1609,1651,1663,1604,1200,2000
39.177063941955566,1616,1599,1588,1618,1200,2000
39.244751930236816,1634,1629,1663,1599,1200,2000
39.30789089202881,1643,1688,1684,1645,1200,2000
39.36507797241211,1734,1706,1706,1768,1200,2000
39.42190074920654,1749,1742,1807,1772,1200,2000
39.48164510726929,1849,1850,1833,1861,1200,2000
39.53799080848694,1837,1858,1892,1861,1200,2000
39.59103584289551,1882,1873,1900,1878,1200,2000
39.652243852615356,1983,1961,1930,1953,1200,2000
39.73373794555664,1886,1859,1924,1908,1200,2000
39.787639141082764,1846,1863,1857,1822,1200,2000
39.83920907974243,1770,1798,1787,1778,1200,2000
39.89618682861328,1724,1760,1749,1702,1200,2000
39.95013689994812,1728,1667,1691,1698,1200,2000
40.007460832595825,1641,1627,1606,1669,1200,2000
40.06239891052246,1623,1602,1574,1581,1200,2000
40.11299777030945,1563,1558,1544,1520,1200,2000
40.16737699508667,1488,1466,1475,1478,1200,2000
40.22056603431702,1481,1475,1495,1446,1200,2000
40.27281904220581,1488,1520,1487,1533,1200,2000
40.32527804374695,1547,1545,1543,1589,1200,2000
40.37753200531006,1618,1634,1620,1583,1200,2000
40.42823791503906,1653,1601,1666,1613,1200,2000
40.482274770736694,1681,1692,1669,1659,1200,2000
40.53494596481323,1765,1687,1711,1739,1200,2000
40.585999965667725,1804,1777,1744,1755,1200,2000
40.640506982803345,1797,1823,1790,1812,1200,2000
40.69243907928467,1791,1766,1757,1725,1200,2000
40.74465203285217,1754,1727,1751,1727,1200,2000
40.796292781829834,1693,1692,1705,1640,1200,2000
40.84836411476135,1654,1591,1582,1659,1200,2000
40.900084018707275,1541,1546,1590,1541,1200,2000
40.952388763427734,1522,1528,1558,1524,1200,2000
40.99342179298401,1516,1488,1462,1459,1200,2000
41.0468909740448,1407,1417,1463,1437,1200,2000
41.09817385673523,1380,1393,1420,1388,1200,2000
41.14959192276001,1339,1366,1381,1330,1200,2000
41.20294404029846,1355,1334,1293,1324,1200,2000
41.25431776046753,1388,1381,1410,1380,1200,2000
41.3064661026001,1440,1448,1410,1455,1200,2000
41.357259035110474,1433,1431,1444,1441,1200,2000
41.412189960479736,1518,1508,1475,1502,1200,2000
41.46607279777527,1579,1511,1533,1541,1200,2000
41.51821804046631,1558,1547,1560,1548,1200,2000
41.57082486152649,1536,1561,1530,1556,1200,2000
41.62409973144531,1500,1503,1518,1449,1200,2000
41.67586898803711,1474,1431,1470,1470,1200,2000
41.729207038879395,1363,1376,1378,1422,1200,2000
41.78319001197815,1384,1353,1347,1339,1200,2000
41.8343870639801,1326,1319,1339,1329,1200,2000
41.88718891143799,1272,1261,1244,1244,1200,2000
41.94145584106445,1234,1179,1193,1196,1200,2000
41.99567008018494,1257,1243,1256,1261,1200,2000
42.04911804199219,1286,1307,1294,1258,1200,2000
42.10013794898987,1304,1293,1295,1306,1200,2000
42.14951491355896,1350,1345,1344,1357,1200,2000
42.201979875564575,1399,1442,1404,1442,1200,2000
42.25453186035156,1439,1455,1439,1460,1200,2000
42.306089878082275,1520,1456,1493,1514,1200,2000
42.35936999320984,1530,1472,1529,1505,1200,2000
42.408997774124146,1449,1448,1472,1441,1200,2000
42.45964598655701,1383,1460,1456,1445,1200,2000
42.509098052978516,1334,1382,1361,1362,1200,2000
42.56286287307739,1310,1356,1288,1343,1200,2000
42.616801023483276,1279,1302,1298,1262,1200,2000
42.66901779174805,1247,1244,1210,1262,1200,2000
42.720808029174805,1253,1267,1238,1281,1200,2000
42.77277398109436,1326,1333,1350,1278,1200,2000
42.825703859329224,1356,1379,1337,1369,1200,2000
42.87749409675598,1380,1413,1434,1387,1200,2000
42.9307599067688,1471,1416,1413,1417,1200,2000
42.98363709449768,1489,1504,1446,1508,1200,2000
43.03646397590637,1503,1536,1492,1500,1200,2000
43.08814072608948,1534,1599,1553,1570,1200,2000
43.14167404174805,1578,1595,1615,1582,1200,2000
43.198946714401245,1529,1552,1545,1558,1200,2000
43.251993894577026,1546,1501,1494,1474,1200,2000
43.30460500717163,1469,1423,1480,1497,1200,2000
43.355928897857666,1406,1390,1379,1414,1200,2000
43.40971279144287,1333,1380,1384,1343,1200,2000
43.462193965911865,1386,1450,1441,1429,1200,2000
43.51561498641968,1446,1453,1459,1432,1200,2000
43.56235074996948,1453,1455,1518,1488,1200,2000
43.61823582649231,1542,1553,1549,1521,1200,2000
43.67155694961548,1569,1553,1591,1553,1200,2000
43.71887493133545,1607,1633,1648,1610,1200,2000
43.76216387748718,1652,1642,1622,1671,1200,2000
43.81850814819336,1690,1695,1715,1699,1200,2000
43.87309288978577,1654,1644,1624,1626,1200,2000
43.927340030670166,1564,1629,1604,1568,1200,2000
43.977123737335205,1512,1522,1562,1537,1200,2000
44.030799865722656,1567,1617,1635,1607,1200,2000
44.084494829177856,1651,1616,1598,1622,1200,2000
44.13519787788391,1658,1634,1703,1669,1200,2000
44.18202877044678,1756,1679,1686,1683,1200,2000
44.23480772972107,1746,1743,1709,1745,1200,2000
44.28777885437012,1679,1728,1661,1699,1200,2000
44.341399908065796,1612,1603,1645,1636,1200,2000
44.39352202415466,1649,1656,1710,1643,1200,2000
44.448121786117554,1728,1706,1712,1722,1200,2000
44.499916791915894,1787,1767,1764,1755,1200,2000
44.5544650554657,1798,1799,1739,1767,1200,2000
44.608120918273926,1741,1718,1736,1732,1200,2000
44.66159105300903,1637,1707,1649,1704,1200,2000
44.714109897613525,1628,1658,1631,1665,1200,2000
44.769197940826416,1616,1634,1574,1606,1200,2000
44.82043790817261,1657,1671,1633,1612,1200,2000
44.87495493888855,1728,1701,1670,1710,1200,2000
44.92964577674866,1705,1703,1705,1741,1200,2000
44.981728076934814,1707,1696,1661,1710,1200,2000
45.0336799621582,1630,1610,1648,1664,1200,2000
45.09096097946167,1587,1626,1642,1609,1200,2000
45.14301013946533,1671,1687,1659,1679,1200,2000
45.196990966796875,1730,1700,1719,1739,1200,2000
45.249605894088745,1759,1767,1714,1777,1200,2000
45.30314493179321,1703,1734,1660,1702,1200,2000
45.35638093948364,1687,1656,1652,1631,1200,2000
45.40757393836975,1603,1588,1641,1635,1200,2000
45.46136975288391,1599,1562,1628,1580,1200,2000
45.51460790634155,1621,1624,1600,1667,1200,2000
45.56746196746826,1700,1677,1690,1698,1200,2000
45.62207794189453,1681,1700,1734,1749,1200,2000
45.676472902297974,1797,1723,1731,1749,1200,2000
45.72842979431152,1681,1742,1733,1743,1200,2000
45.771053075790405,1664,1687,1637,1638,1200,2000
45.82517671585083,1593,1606,1650,1598,1200,2000
45.8790500164032,1644,1682,1669,1632,1200,2000
45.93182587623596,1715,1686,1742,1741,1200,2000
45.98490881919861,1785,1772,1777,1784,1200,2000
46.04169797897339,1772,1808,1760,1775,1200,2000
46.09427189826965,1783,1770,1751,1720,1200,2000
46.1428439617157,1720,1739,1686,1672,1200,2000
46.19794797897339,1681,1687,1690,1659,1200,2000
46.25064301490784,1569,1588,1582,1604,1200,2000
46.30504488945007,1643,1634,1628,1639,1200,2000
46.35917282104492,1728,1703,1700,1693,1200,2000
46.41427397727966,1772,1760,1704,1769,1200,2000
46.46886491775513,1727,1671,1662,1665,1200,2000
46.521453857421875,1658,1603,1668,1646,1200,2000
46.57454586029053,1609,1620,1556,1586,1200,2000
46.62787890434265,1546,1532,1576,1541,1200,2000
46.682546854019165,1459,1461,1510,1504,1200,2000
46.737549781799316,1431,1421,1427,1467,1200,2000
46.792781829833984,1382,1403,1420,1429,1200,2000
46.844966888427734,1378,1317,1349,1376,1200,2000
46.899324893951416,1296,1330,1294,1337,1200,2000
46.95271182060242,1222,1290,1286,1221,1200,2000
47.00526189804077,1238,1180,1174,1233,1200,2000
47.0603928565979,1153,1132,1166,1192,1200,2000
47.113998889923096,1090,1103,1139,1144,1200,2000
47.166191816329956,1046,1075,1079,1049,1200,2000
47.222447872161865,970,972,983,1002,1200,2000
47.277660846710205,975,989,973,992,1200,2000
47.33070397377014,915,930,895,952,1200,2000
47.385558128356934,887,877,889,871,1200,2000
47.43939471244812,828,790,800,801,1200,2000
47.492136001586914,793,763,743,799,1200,2000
47.54615592956543,748,753,749,706,1200,2000
47.598936796188354,698,704,656,669,1200,2000
47.65250897407532,719,751,703,750,1200,2000
47.704745054244995,765,786,742,723,1200,2000
47.759896755218506,794,828,799,804,1200,2000
47.814597845077515,841,882,811,861,1200,2000
47.86453199386597,866,869,901,894,1200,2000
47.91937780380249,938,890,938,897,1200,2000
47.97459292411804,980,1006,980,949,1200,2000
48.02933406829834,1048,1018,1029,1001,1200,2000
48.0877468585968,1022,1085,1059,1057,1200,2000
48.14546298980713,977,1048,978,1003,1200,2000
48.200114011764526,949,925,952,947,1200,2000
48.25449180603027,907,895,891,926,1200,2000
48.308682918548584,865,832,825,861,1200,2000
48.37406396865845,841,839,795,789,1200,2000
48.43057107925415,763,757,763,753,1200,2000
48.48761796951294,680,662,732,712,1200,2000
48.541827917099,685,654,644,667,1200,2000
48.6015899181366,616,604,563,591,1200,2000
48.659629106521606,526,567,517,555,1200,2000
48.716022968292236,476,490,458,467,1200,2000
48.76994299888611,449,452,486,421,1200,2000
48.83625602722168,382,434,405,439,1200,2000
48.88745880126953,364,440,400,406,1200,2000
48.94180202484131,395,404,405,397,1200,2000
48.994625091552734,377,366,392,376,1200,2000
49.04803204536438,415,422,422,367,1200,2000
49.102707862854004,368,410,436,424,1200,2000
49.15695381164551,396,406,386,413,1200,2000
49.21020293235779,467,477,483,428,1200,2000
49.26438879966736,500,528,482,500,1200,2000
49.31925296783447,531,547,551,574,1200,2000
49.37644386291504,599,630,623,599,1200,2000
49.431824922561646,642,658,614,660,1200,2000
49.48757982254028,696,674,685,667,1200,2000
49.54370093345642,728,750,747,725,1200,2000
49.5936119556427,761,804,776,729,1200,2000
49.647454023361206,796,791,810,783,1200,2000
49.700846910476685,744,766,754,707,1200,2000
49.75565195083618,699,704,656,700,1200,2000
49.809629917144775,667,616,638,657,1200,2000
49.86521291732788,559,553,555,558,1200,2000
49.919528007507324,539,512,530,496,1200,2000
49.97919797897339,459,463,512,470,1200,2000
50.02959990501404,403,403,406,449,1200,2000
50.084712982177734,427,424,421,433,1200,2000
50.13624715805054,386,385,379,392,1200,2000
50.19146800041199,398,390,418,371,1200,2000
50.24476385116577,379,425,436,382,1200,2000
50.29746389389038,414,379,390,370,1200,2000
50.35186696052551,367,422,428,385,1200,2000
50.406551122665405,387,417,402,398,1200,2000
50.46117186546326,412,432,400,426,1200,2000
50.519248962402344,385,393,424,398,1200,2000
50.579092025756836,437,372,371,439,1200,2000
50.64244198799133,391,415,440,432,1200,2000
50.69799995422363,403,429,381,437,1200,2000
50.75193691253662,380,413,360,386,1200,2000
50.80079793930054,386,418,397,438,1200,2000
50.85444784164429,360,385,417,407,1200,2000
50.91186308860779,386,370,402,394,1200,2000
50.96525502204895,402,412,395,388,1200,2000
51.013983964920044,416,365,408,401,1200,2000
51.07141590118408,383,413,379,421,1200,2000
51.126983880996704,371,376,411,414,1200,2000
51.18097901344299,362,408,391,364,1200,2000
51.23220777511597,439,372,370,385,1200,2000
51.28546380996704,361,417,394,415,1200,2000
51.340205907821655,388,414,434,433,1200,2000
51.39516282081604,408,406,362,384,1200,2000
51.45137000083923,414,372,415,413,1200,2000
51.50905704498291,433,432,396,392,1200,2000
51.5648877620697,430,415,435,386,1200,2000
51.61048698425293,370,376,400,417,1200,2000
51.66549205780029,362,439,384,407,1200,2000
51.72269582748413,426,415,408,406,1200,2000
51.775566816329956,419,427,367,429,1200,2000
51.8269739151001,434,413,413,360,1200,2000
51.880866050720215,361,368,395,388,1200,2000
51.93204474449158,430,373,431,383,1200,2000
51.987114906311035,421,390,423,425,1200,2000
52.04243087768555,437,381,435,406,1200,2000
52.09740591049194,403,398,378,423,1200,2000
52.14203095436096,427,416,420,371,1200,2000
52.197070837020874,386,389,361,433,1200,2000
52.253921031951904,398,417,425,384,1200,2000
52.31191611289978,384,422,415,421,1200,2000
52.36480379104614,373,370,403,403,1200,2000
52.41652584075928,412,424,425,379,1200,2000
52.47278594970703,371,360,408,422,1200,2000
52.53131914138794,433,377,368,387,1200,2000
52.58961486816406,410,415,405,431,1200,2000
52.64602971076965,363,365,428,431,1200,2000
52.70318794250488,428,371,435,404,1200,2000
52.75935101509094,440,403,365,392,1200,2000
52.80413889884949,384,378,439,368,1200,2000
52.859888792037964,380,419,438,399,1200,2000
52.91521191596985,438,418,365,396,1200,2000
52.97042489051819,451,400,372,439,1200,2000
53.02274680137634,485,381,417,367,1200,2000
53.07694387435913,488,428,361,429,1200,2000
53.12895393371582,502,436,371,364,1200,2000
53.18061399459839,517,436,402,360,1200,2000
53.22081780433655,439,433,408,373,1200,2000
53.27475190162659,456,370,426,412,1200,2000
53.33147096633911,378,419,413,384,1200,2000
53.387428760528564,363,416,405,424,1200,2000
53.444989919662476,386,420,384,380,1200,2000
53.50018787384033,425,365,398,431,1200,2000
53.55860090255737,407,422,411,398,1200,2000
53.61977982521057,369,411,425,404,1200,2000
53.665579080581665,382,405,375,411,1200,2000
53.72195887565613,424,427,384,384,1200,2000
53.77710700035095,423,420,412,380,1200,2000
53.83078408241272,440,367,415,366,1200,2000
53.880730867385864,422,409,417,377,1200,2000
53.935046911239624,423,426,383,431,1200,2000
53.987383127212524,432,436,429,439,1200,2000
54.040621757507324,417,433,399,436,1200,2000
54.09439277648926,420,396,418,411,1200,2000
54.14518189430237,425,412,372,403,1200,2000
54.20586800575256,391,434,381,396,1200,2000
54.259389877319336,379,373,387,391,1200,2000
54.30111002922058,421,403,361,389,1200,2000
54.356679916381836,500,381,387,406,1200,2000
54.4104688167572,535,361,428,429,1200,2000
54.46543908119202,580,366,411,395,1200,2000
54.51793313026428,629,411,424,423,1200,2000
54.573885917663574,527,413,408,360,1200,2000
54.628259897232056,492,422,386,415,1200,2000
54.68154191970825,478,414,437,392,1200,2000
54.73474192619324,452,416,374,437,1200,2000
54.78558588027954,398,402,414,373,1200,2000
54.84080791473389,423,400,433,368,1200,2000
54.8955557346344,434,431,383,427,1200,2000
54.95301413536072,412,440,413,398,1200,2000
55.008795976638794,361,387,426,364,1200,2000
55.06673789024353,392,435,418,365,1200,2000
55.12254786491394,394,371,413,399,1200,2000
55.17810297012329,420,366,366,381,1200,2000
55.23523306846619,398,372,360,429,1200,2000
55.28809976577759,390,372,375,410,1200,2000
55.341455936431885,437,387,434,428,1200,2000
55.39201998710632,376,392,361,373,1200,2000
55.45097303390503,425,406,362,433,1200,2000
55.5049569606781,367,376,381,375,1200,2000
55.557180881500244,394,389,379,371,1200,2000
55.61032772064209,390,427,396,420,1200,2000
55.66646671295166,420,417,361,424,1200,2000
55.72290110588074,424,429,384,404,1200,2000
55.77465605735779,408,407,380,397,1200,2000
55.83010387420654,360,408,418,410,1200,2000
55.88491702079773,403,415,436,387,1200,2000
55.9425847530365,422,393,419,436,1200,2000
55.99822282791138,430,436,374,408,1200,2000
56.05648374557495,401,433,414,417,1200,2000
56.11693286895752,372,432,412,387,1200,2000
56.17084288597107,400,415,383,382,1200,2000
56.225388050079346,438,429,384,374,1200,2000
56.27858304977417,409,430,413,403,1200,2000
56.32945108413696,398,395,417,370,1200,2000
56.37344479560852,436,366,414,400,1200,2000
56.425158977508545,396,410,360,420,1200,2000
56.48179483413696,393,435,437,401,1200,2000
56.538402795791626,384,435,387,430,1200,2000
56.594183921813965,364,439,411,419,1200,2000
56.64864373207092,390,407,440,423,1200,2000
56.7001838684082,389,393,424,361,1200,2000
56.75412392616272,371,387,413,402,1200,2000
56.80759286880493,364,379,384,406,1200,2000
56.860384941101074,371,426,415,382,1200,2000
56.916259765625,360,426,426,428,1200,2000
56.96881699562073,481,421,415,367,1200,2000
57.022512912750244,541,425,418,415,1200,2000
57.074126958847046,733,419,362,383,1200,2000
57.133261919021606,808,384,376,360,1200,2000
57.190425872802734,798,417,377,405,1200,2000
57.24246788024902,710,390,373,398,1200,2000
57.29680800437927,715,424,366,426,1200,2000
57.34900188446045,627,412,365,417,1200,2000
57.40335011482239,624,376,437,384,1200,2000
57.455830097198486,583,393,427,420,1200,2000
57.50866103172302,492,380,423,395,1200,2000
57.563159704208374,440,401,362,371,1200,2000
57.614967823028564,425,388,361,427,1200,2000
57.658348083496094,368,380,428,439,1200,2000
57.713804721832275,402,434,373,393,1200,2000
57.77114486694336,412,380,400,430,1200,2000
57.823333978652954,418,431,390,419,1200,2000
57.877827882766724,418,390,418,400,1200,2000
57.93010997772217,387,435,437,373,1200,2000
57.986592054367065,429,361,366,374,1200,2000
58.04373002052307,435,374,390,404,1200,2000
58.09636998176575,411,412,408,392,1200,2000
58.152052879333496,369,386,438,376,1200,2000
58.20741105079651,554,436,370,420,1200,2000
58.26195478439331,708,422,378,361,1200,2000
58.313666105270386,818,369,432,405,1200,2000
58.37000298500061,946,430,416,410,1200,2000
58.423784017562866,981,419,364,409,1200,2000
58.47640085220337,972,374,397,374,1200,2000
58.531628131866455,940,412,375,409,1200,2000
58.58404588699341,894,431,430,419,1200,2000
58.63810205459595,853,426,435,409,1200,2000
58.69531297683716,750,389,389,407,1200,2000
58.75318670272827,700,360,410,428,1200,2000
58.80616497993469,651,372,415,363,1200,2000
58.86240196228027,574,423,393,414,1200,2000
58.91825485229492,583,409,364,437,1200,2000
58.97590613365173,481,401,410,419,1200,2000
59.03150486946106,467,423,397,437,1200,2000
59.083470821380615,429,405,413,386,1200,2000
59.142295122146606,438,437,430,365,1200,2000
59.198920011520386,422,384,432,428,1200,2000
59.25298595428467,421,390,360,422,1200,2000
59.29737091064453,437,420,436,367,1200,2000
59.35343599319458,381,402,393,379,1200,2000
59.41162395477295,412,360,404,422,1200,2000
59.46907186508179,365,366,421,368,1200,2000
59.522807121276855,377,422,418,419,1200,2000
59.58311200141907,408,435,365,406,1200,2000
59.6405189037323,387,360,383,376,1200,2000
59.692410945892334,424,415,397,431,1200,2000
59.74850296974182,408,426,368,382,1200,2000
59.80349898338318,416,402,384,414,1200,2000
59.86159110069275,378,370,403,392,1200,2000
59.917927980422974,423,391,418,396,1200,2000
59.97324585914612,365,396,381,433,1200,2000
60.026888847351074,424,363,382,412,1200,2000
60.0843939781189,411,396,382,378,1200,2000
60.14045596122742,423,413,406,419,1200,2000
60.19248580932617,383,363,416,412,1200,2000
60.24576783180237,420,381,391,424,1200,2000
60.30228781700134,429,374,411,436,1200,2000
60.35385608673096,416,377,369,429,1200,2000
60.410486936569214,418,419,380,367,1200,2000
60.46312975883484,409,383,388,416,1200,2000
60.51706385612488,411,400,378,372,1200,2000
60.575453996658325,411,369,365,375,1200,2000
60.631125926971436,362,405,388,439,1200,2000
60.68494701385498,423,383,397,396,1200,2000
60.73916292190552,404,438,392,376,1200,2000
60.79732394218445,368,423,396,407,1200,2000
60.852514028549194,365,382,405,367,1200,2000
60.90469694137573,382,432,404,438,1200,2000
60.96004295349121,422,432,389,421,1200,2000
61.015039920806885,491,382,376,406,1200,2000
61.06990599632263,503,398,370,364,1200,2000
61.126487731933594,530,400,411,409,1200,2000
61.18308997154236,569,413,420,437,1200,2000
61.23765206336975,616,437,392,415,1200,2000
61.290700912475586,639,438,398,438,1200,2000
61.33320093154907,753,403,379,381,1200,2000
61.39088010787964,754,401,361,385,1200,2000
61.43544602394104,814,362,408,411,1200,2000
61.491848945617676,829,410,440,398,1200,2000
61.54814600944519,867,398,403,381,1200,2000
61.60594296455383,894,437,434,424,1200,2000
61.6636528968811,1013,393,376,409,1200,2000
61.722596883773804,1047,425,428,401,1200,2000
61.77788996696472,1033,409,367,370,1200,2000
61.83186984062195,1108,439,360,415,1200,2000
